2021-05-21 17:17:07,504: 	 --> [INFO] 	 Starting DataFrames Cleaning...
2021-05-21 20:05:12,571: 	 --> [DEBUG] 	 Going to sorted_dfs function
2021-05-21 20:05:12,571: 	 --> [INFO] 	 Starting 2 sort dfs by values...
2021-05-21 20:05:12,632: 	 --> [DEBUG] 	 Finished sort values by SEO & COMMODITY & VARIABLE
2021-05-21 20:05:12,632: 	 --> [DEBUG] 	 Going to checkIfnull function
2021-05-21 20:05:12,632: 	 --> [INFO] 	 Starting Cleaning null values...
2021-05-21 20:21:43,164: 	 --> [INFO] 	 Starting DataFrames Cleaning...
2021-05-21 20:21:43,164: 	 --> [DEBUG] 	 Going to Clean_DataFrames function
2021-05-21 20:21:43,271: 	 --> [INFO] 	 Starting drop/rename...
2021-05-21 20:21:44,088: 	 --> [DEBUG] 	 drop rows that not contains 'OECD', 'EUN', 'NOA',              'EUR', 'OCD', 'AFR', 'LAC', 'WLD', 'BRICS', 'DVD', 'DVG' in column: LOCATION
2021-05-21 20:21:44,663: 	 --> [INFO] 	 number dfs: 1, name of dfs: ['slim_agricultural']
2021-05-21 20:21:44,664: 	 --> [DEBUG] 	 Going to sorted_dfs function
2021-05-21 20:21:44,664: 	 --> [INFO] 	 Starting 2 sort dfs by values...
2021-05-21 20:21:44,721: 	 --> [DEBUG] 	 Finished sort values by SEO & COMMODITY & VARIABLE
2021-05-21 20:21:44,722: 	 --> [DEBUG] 	 Going to checkIfnull function
2021-05-21 20:21:44,722: 	 --> [INFO] 	 Starting Cleaning null values...
2021-05-21 20:24:12,230: 	 --> [INFO] 	 Starting DataFrames Cleaning...
2021-05-21 20:24:12,230: 	 --> [DEBUG] 	 Going to Clean_DataFrames function
2021-05-21 20:24:12,338: 	 --> [INFO] 	 Starting drop/rename...
2021-05-21 20:24:13,134: 	 --> [DEBUG] 	 drop rows that not contains 'OECD', 'EUN', 'NOA',              'EUR', 'OCD', 'AFR', 'LAC', 'WLD', 'BRICS', 'DVD', 'DVG' in column: LOCATION
2021-05-21 20:24:13,704: 	 --> [INFO] 	 number dfs: 1, name of dfs: ['slim_agricultural']
2021-05-21 20:24:13,704: 	 --> [DEBUG] 	 Going to sorted_dfs function
2021-05-21 20:24:13,704: 	 --> [INFO] 	 Starting 2 sort dfs by values...
2021-05-21 20:24:13,766: 	 --> [DEBUG] 	 Finished sort values by SEO & COMMODITY & VARIABLE
2021-05-21 20:24:13,766: 	 --> [DEBUG] 	 Going to checkIfnull function
2021-05-21 20:24:13,766: 	 --> [INFO] 	 Starting Cleaning null values...
